0196,"西友与野　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0197,"二ツ木店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0198,"アゼリアモール店　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0199,"ららぽーと柏の葉店　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0200,"浦和美園店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0202,"ベルクスタウン草加谷塚店　　　　　　　　",01,"しまむら　　　　　　",9902
0203,"さいたま新都心ＦＭ店　　　　　　　　　　",01,"しまむら　　　　　　",9902
0204,"マツバラテラス店　　　　　　　　　　　　",01,"しまむら　　　　　　",9902
0205,"イトーヨーカドー三郷店　　　　　　　　　",01,"しまむら　　　　　　",9902
0206,"松伏　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9902
0212,"川島　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9902
0281,"ミーモ水戸店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9902
0308,"矢切駅前店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9902
0401,"下九沢　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0402,"富士吉田店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0403,"東町　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0404,"堀川　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0406,"岩根　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0407,"長浦　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0408,"足立入谷店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0409,"平塚横内　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0410,"愛川　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0411,"上大岡ＦＭ店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0412,"辻堂新町店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0413,"宮野木　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0414,"誉田　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0415,"三山店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0416,"国分寺台　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0417,"栢山ＦＭ店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0418,"塩山店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0419,"東金　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0420,"古上条店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0421,"荻野　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0422,"大網　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0423,"津久井　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0424,"鴨川　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0425,"飯山満　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0426,"大和駅前店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0427,"綱島東　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0428,"大原店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0429,"小山町　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0430,"聖蹟桜ヶ丘オーパ店　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0431,"湘南とうきゅう店　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0432,"東逗子　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0433,"小鹿　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0434,"平井　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0435,"竜王　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
0436,"敷島　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9904
